Type,Title,Location,Bedrooms,Bathrooms,Space,Price
Apartment,Apartment Ready to move In Lake View Amazing View,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,197 sqm,"3,550,000 EGP"
Apartment,fully finished - delivery after 6 months,"Zed Towers, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",3 bedrooms,3 bathrooms,211 sqm,"6,000,000 EGP"
Chalet,Senior chalet with Pool for Sale in Hacienda Bay,"Hacienda Bay, Sidi Abdel Rahman, North Coast",3 bedrooms,4 bathrooms,200 sqm,"6,700,000 EGP"
Apartment,With Lowest Price Delivered Now Apartment 175m .,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,175 sqm,"2,750,000 EGP"
Apartment,"Apartment 209m view garden ,insta 10 years","Castle Landmark, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,209 sqm,"2,290,000 EGP"
Apartment,Apt 160m-Fully Finished-on Green River-Over9years,"IL Bosco, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,160 sqm,"250,000 EGP"
Twin House,Twin house modern for sale in hyde park new cairo,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,330 sqm,"7,400,000 EGP"
Penthouse,"Penthouse corner for sale, mountain view Hyde park","Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,164 sqm,"3,120,000 EGP"
Apartment,Apartment 145m with garden 87m New Heliopolis,"Plot 9, Group 11, 1st District, New Heliopolis, Cairo",3 bedrooms,1 bathroom,145 sqm,"761,250 EGP"
Twin House,Palm Hills - Badya Twin house,"Badya Palm Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",3 bedrooms,4 bathrooms,281 sqm,"8,811,400 EGP"
Apartment,apart Ready to move with installments in Mostkbal,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3 bedrooms,3 bathrooms,179 sqm,"2,650,000 EGP"
Apartment,get your apartment ready to move prime location,"Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",2 bedrooms,2 bathrooms,125 sqm,"2,405,000 EGP"
Twin House,twin house in upville view wonderful facilities,"Upville, Cairo Alexandria Desert Road, 6 October City, Giza",4 bedrooms,4 bathrooms,458 sqm,"7,200,000 EGP"
Townhouse,Townhouse for sale at Lake West 2 Zayed City,"Lake West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",4 bedrooms,4 bathrooms,230 sqm,"4,580,000 EGP"
Chalet,Chalet Fully finished Kitchen appliances and AC,"Telal Alamein, Sidi Abdel Rahman, North Coast",2 bedrooms,2 bathrooms,110 sqm,"5,200,000 EGP"
Apartment,Fully finished Apt 245m+garden 200m/prime location,"Midtown, South Investors Area, New Cairo City, Cairo",3 bedrooms,3 bathrooms,245 sqm,"4,400,000 EGP"
Chalet,Chalet 2 Bedrooms Installment in Marina,"Marassi, Sidi Abdel Rahman, North Coast",2 bedrooms,2 bathrooms,128 sqm,"4,863,000 EGP"
Apartment,lowest 2 bedrooms apartment price in mv icity,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,3 bathrooms,125 sqm,"1,790,000 EGP"
Chalet,Apt With Garden 216m In D-Bay With Install Over 8Y,"D Bay, Qesm Marsa Matrouh, North Coast",2 bedrooms,2 bathrooms,100 sqm,"430,000 EGP"
Penthouse,prime location // lagoon view // bahary //,"Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,235 sqm,"9,750,000 EGP"
Chalet,Fully Furnshed Senior Chalet in Hacienda Bay,"Hacienda Bay, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,220 sqm,"5,600,000 EGP"
Villa,Villa For sale in PK2 Semi finished | New Cairo,"Palm Hills Katameya Extension, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,5 bathrooms,554 sqm,"8,100,000 EGP"
Apartment,APT + GARDEN | DELIVERY WITHIN 12 MONTHS | 20% DP,"Mountain View iCity October, 6 October Compounds, 6 October City, Giza",2 bedrooms,2 bathrooms,125 sqm,"2,700,000 EGP"
Twin House,Marassi Twin house direct on lagoon best price,"Marassi, Sidi Abdel Rahman, North Coast",5 bedrooms,6 bathrooms,325 sqm,"15,500,000 EGP"
Apartment,READY TO MOVE PAY 1.6 M DP / INSTALLMENTS OVER 8 Y,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,168 sqm,"1,600,000 EGP"
Chalet,Senior chalet with roof for sale in Hacienda Bay .,"Hacienda Bay, Sidi Abdel Rahman, North Coast",4 bedrooms,5 bathrooms,363 sqm,"4,100,000 EGP"
Apartment,,"Arabia Area, Hurghada, Red Sea",Studio,1 bathroom,60 sqm,"1,495,000 EGP"
Villa,Villa for Sale V3 in CFC +Basement prime location,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",7 bedrooms,8 bathrooms,732 sqm,"20,500,000 EGP"
Apartment,Apartment | palm hills new cairo | Prime Location,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,185 sqm,"2,820,000 EGP"
Villa,Villa For Sale in Levana in Uptown cairo,"Levana, Uptown Cairo, Mokattam, Cairo",5 bedrooms,6 bathrooms,"1,060 sqm","33,000,000 EGP"
Twin House,prime location //lagoon view //bahary //,"Marassi, Sidi Abdel Rahman, North Coast",4 bedrooms,3 bathrooms,300 sqm,"18,500,000 EGP"
Villa,Villa for sale in sodic north coast 7 years inst.,"June, Ras Al Hekma, North Coast",5 bedrooms,5 bathrooms,370 sqm,"23,046,000 EGP"
Chalet,chalet with garden for sale at gaia north coast,"Gaia, Ras Al Hekma, North Coast",Studio,1 bathroom,44 sqm,"1,550,000 EGP"
Twin House,Largest Twin house Prime location Golf extension,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",5 bathrooms,487 sqm,,"8,700,000 EGP"
Villa,Villa delivery 2023 special price in mountain view,"Mountain View, Ras Al Hekma, North Coast",4 bedrooms,4 bathrooms,155 sqm,"4,400,000 EGP"
Apartment,apart. 165 M Ready To move in Sherouk city,"Patio Casa, El Patio, El Shorouk Compounds, Shorouk City, Cairo",3 bedrooms,2 bathrooms,165 sqm,"1,885,000 EGP"
Twin House,Twin house for sale in Villette Compound,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,5 bathrooms,415 sqm,"13,000,000 EGP"
Apartment,"in The Icon, down payment 30%, immediate receipt","The Icon Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,177 sqm,"749,999 EGP"
Villa,Villa Furnished Direct on Golf in Hacienda Bay,"Hacienda Bay, Sidi Abdel Rahman, North Coast",4 bedrooms,4 bathrooms,300 sqm,"14,000,000 EGP"
Twin House,⭐⭐⭐⭐⭐twin house for sale in telal el sokhana,"Telal Al Sokhna, Al Ain Al Sokhna, Suez",3 bedrooms,2 bathrooms,180 sqm,"4,500,000 EGP"
Townhouse,فيلا 288 م بالعبور بمقدم 390 الف وتقسيط علي 6 سنين,"ORO Obour Compound, 6th District, Obour City, Qalyubia",3 bedrooms,3 bathrooms,288 sqm,"390,000 EGP"
Duplex,buy Luxury apartment for immediate delivery260 m²,"West Golf Extension, El Katameya Compounds, El Katameya, New Cairo City, Cairo",3 bedrooms,3 bathrooms,260 sqm,"3,328,000 EGP"
Penthouse,Penthouse 275m 5 Bedrooms Facing North for Sale,"Marassi, Sidi Abdel Rahman, North Coast",5 bedrooms,4 bathrooms,275 sqm,"9,200,000 EGP"
Apartment,apartment for sale in palm hills new cairo,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,194 sqm,"2,919,337 EGP"
Townhouse,For sale town house in Azar north coast,"Azzar Islands, Qesm Ad Dabaah, North Coast",3 bedrooms,3 bathrooms,162 sqm,"3,900,000 EGP"
Townhouse,Townhouse corner classic for sale / prime location,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,5 bathrooms,321 sqm,"7,900,000 EGP"
Villa,villa 460m | very prime location | lowest price,"Levana, Uptown Cairo, Mokattam, Cairo",6 bedrooms,7 bathrooms,460 sqm,"25,000,000 EGP"
Penthouse,Penthouse ready to move in Golden square over 8 y,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,175 sqm,"3,307,001 EGP"
Twin House,Twinhouse For Sale Cairo Festival City Delivered,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",5 bathrooms,475 sqm,,"14,000,000 EGP"
Villa,Villa| Mivida|Installment | without over,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,391 sqm,"11,607,000 EGP"
Apartment,Apartment for sale 170m Ready TO Move,"Fifth Square, North Investors Area, New Cairo City, Cairo",3 bedrooms,3 bathrooms,169 sqm,"1,500,000 EGP"
Twin House,Twin house for sale 280m in La Vista City,"La Vista City, New Capital Compounds, New Capital City, Cairo",3 bedrooms,4 bathrooms,280 sqm,"10,710,000 EGP"
Villa,Standalone Villa Very Prime Location,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,5 bathrooms,300 sqm,"12,500,000 EGP"
Apartment,Apartment for sale in Mivida Compound (Avenues),"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,200 sqm,"7,046,223 EGP"
Villa,FOR SALE UNIQUE VILLA TILL 10 YRS INST WITH 0% DP,"Badya Palm Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",4 bedrooms,4 bathrooms,205 sqm,"6,800,000 EGP"
Chalet,Facing North Chalet Direct on the pool at Marassi,"Marassi, Sidi Abdel Rahman, North Coast",2 bedrooms,2 bathrooms,75 sqm,"4,200,000 EGP"
Chalet,Amazing Chalet With Garden In Marassi Emaar,"Marassi, Sidi Abdel Rahman, North Coast",2 bedrooms,2 bathrooms,128 sqm,"5,300,000 EGP"
Apartment,225 m ready to move view pool installments 9 years,"Isola, Hadayek October, 6 October City, Giza",3 bedrooms,3 bathrooms,225 sqm,"2,840,000 EGP"
Apartment,Apartment fully finished 3 bed in New Capital,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,3 bathrooms,157 sqm,"3,400,000 EGP"
Chalet,chalet on the lagoon 3 bed fully finished 10%Dp,"Almaza Bay, Qesm Marsa Matrouh, North Coast",3 bedrooms,2 bathrooms,130 sqm,"3,000,000 EGP"
Penthouse,Fully Finished Penthouse 4 Sale in Patio7 Compound,"El Patio 7, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,280 sqm,"7,500,001 EGP"
Apartment,136m ready to move in LakeView Residence New Cairo,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,136 sqm,"2,400,000 EGP"
Villa,Twinhouse FullyFinished With Installments in D-BAY,"D Bay, Qesm Marsa Matrouh, North Coast",4 bedrooms,3 bathrooms,240 sqm,"729,000 EGP"
Townhouse,Town House + installments on landscape in Azzar 2,"Azzar 2, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,5 bathrooms,225 sqm,"1,038,000 EGP"
