Type,Title,Location,Bedrooms,Bathrooms,Space,Price
Villa,فيلا للبيع 503 متر كمبوند هايد بارك التجمع الخامس,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,250 sqm,"900,000 EGP"
Chalet,استمتع بصيفك بكل رفاهية ومتعة ف لاهاسيندا راس سدر,"La Hacienda, Ras Sedr, South Sainai",3 bedrooms,2 bathrooms,95 sqm,"171,000 EGP"
Apartment,مميز جدا على الرئيسى ونصية على جنبنة فيو مفتوح,"El Motamayez District, Badr City, Cairo",3 bedrooms,2 bathrooms,140 sqm,"460,000 EGP"
Chalet,بمقدم 5% امتلك شاليهك على البحر مباشرة,"Gaia, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,100 sqm,"2,500,000 EGP"
Apartment,افضل تقسيمه هايلاند بارك شقة 255 جاردن 290 متشطبة,"Highland Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,255 sqm,"3,350,000 EGP"
Apartment,للبيع شقة غرفتين ارضي بحديقة كبيرة بموقع متميز,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",2 bedrooms,2 bathrooms,146 sqm,"3,000,000 EGP"
Apartment,شقه 110متر بدون مقدم للبيع في باديا بالم هيلز,"Badya Palm Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",2 bedrooms,1 bathroom,110 sqm,"1,700,000 EGP"
Apartment,استثمر فى العلمين برعاية هيئة المجتمعات العمرانيه,"Downtown, New Alamein City, North Coast",3 bedrooms,3 bathrooms,157 sqm,"195,000 EGP"
Apartment,بالعاصمة الادارية امتلك شقتك147م بأقل مقدم متاح,"IL Bosco, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,147 sqm,"120,000 EGP"
Chalet,للبيع فى اهرامات بورتو شامل تعلية الصيانة الجديدة,"Pyramids, Porto Sokhna, Al Ain Al Sokhna, Suez",2 bedrooms,2 bathrooms,100 sqm,"1,500,000 EGP"
Villa,فيلا للبيع فيو الجولف نموذج D بجوار الفورسيزون,"Madinaty, Cairo",5 bedrooms,5 bathrooms,850 sqm,"18,500,000 EGP"
Apartment,بسعر المرحلة الاولى شقة 190م بنادى وجراج مجانا,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,190 sqm,"2,300,000 EGP"
Villa,stand alone villa with wonderful view ready tomove,"Hacienda, North Coast",5 bedrooms,4 bathrooms,460 sqm,"17,000,000 EGP"
Chalet,شاليه فوري بالسعر القديم المونت جلاله العين السخنه,"IL Monte Galala, Al Ain Al Sokhna, Suez",2 bedrooms,1 bathroom,92 sqm,"1,800,000 EGP"
Apartment,شقة للبيع ناصية وبحري بالاندلس التجمع الخامس فوري,"Al Andalus El Gedida, Al Andalus District, New Cairo City, Cairo",3 bedrooms,3 bathrooms,200 sqm,"1,500,000 EGP"
Apartment,في قلب سموحه اقل سعر متر 14.500 انظمة تقسيط مختلفة,"14th of May Bridge, Smouha, Hay Sharq, Alexandria",3 bedrooms,3 bathrooms,141 sqm,"2,044,500 EGP"
Townhouse,بسعرمفاجاه لاول مره في#العاصمة_الادارية استلم حالا,"Al Maqsad, New Capital Compounds, New Capital City, Cairo",4 bedrooms,3 bathrooms,387 sqm,"300,000 EGP"
iVilla,اي فيلا 280م ماوتن فيو ب السعر القديم,"Mountain View 2, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,280 sqm,"5,200,000 EGP"
Chalet,ادفع200الف وتملك شاليه بواجه بحر ومتشطب بالتكيفات,"Jefaira, Sidi Abdel Rahman, North Coast",2 bedrooms,1 bathroom,89 sqm,"200,000 EGP"
Apartment,شقه 138بالتقسيط بجوار نادى وادى دجله بافضل كمبوند,"2nd Sector, Zahraa El Maadi, Hay El Maadi, Cairo",3 bedrooms,2 bathrooms,138 sqm,"1,449,000 EGP"
Chalet,شاليه للبيع (3غرف)فى قرية بو ايلاند الساحل الشمالى,"Bo Islands, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,142 sqm,"330,000 EGP"
Chalet,شالية 110 متر متشطب الترا سوبر لوكس ويطل علي البحر,"IL Monte Galala, Al Ain Al Sokhna, Suez",3 bedrooms,2 bathrooms,110 sqm,"3,200,000 EGP"
Villa,"ادفع 750,000 جنيه وتملك فيلا لافيستا سيتى العاصمه.","La Vista City, New Capital Compounds, New Capital City, Cairo",4 bedrooms,3 bathrooms,298 sqm,"750,000 EGP"
Villa,فيلا للبيع صف اول عالبحر متشطبه سوان ليك حسن علام,"Swan Lake, Qesm Ad Dabaah, North Coast",5 bedrooms,5 bathrooms,464 sqm,"75,000,000 EGP"
Apartment,احجز وحدتك في ابراج العلمين الجديده تشطيب كامل,"North Edge Towers, New Alamein City, North Coast",3 bedrooms,2 bathrooms,182 sqm,"420,000 EGP"
iVilla,باقل مقدم امتلك فيلا في ماونتن فيو االتجمع الخامس,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,2 bathrooms,280 sqm,"650,000 EGP"
Apartment,فيلا للبيع مساحة 344 متر تكملة اقساط,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,5 bathrooms,344 sqm,"11,000,000 EGP"
Apartment,شقة 205م ف بيت الوطن دون عمولات بتقسيط 6 سنين,"Bait Al Watan Al Takmely, Northern Expansions, 6 October City, Giza",4 bedrooms,3 bathrooms,205 sqm,"1,400,000 EGP"
Townhouse,الساحل الشمالي - راس الحكمة - الكيلو 212,"Naia bay, Ras Al Hekma, North Coast",3 bedrooms,3 bathrooms,180 sqm,Ask for price
Apartment,شقة للبيع 175 م جناكليس (شارع ابو قير مباشرة),"Abou Quer Road Gamal Abdel Nasser Road, Janaklees, Hay Sharq, Alexandria",3 bedrooms,2 bathrooms,175 sqm,"2,300,000 EGP"
Chalet,شالية150م متشطب بالتكيفات الغاز الطبيعي علي 8 سنين,"Aroma Residence, Al Ain Al Sokhna, Suez",3 bedrooms,2 bathrooms,150 sqm,"2,800,000 EGP"
Twin House,فيلتك استلام فوري بقسط علي 4 سنين سوان ليك الساحل,"Swan Lake, Qesm Ad Dabaah, North Coast",5 bedrooms,5 bathrooms,265 sqm,"15,000,000 EGP"
Apartment,شقة 107 متر بمقدم 151672 فقط في كمبوند كايرو تاون,"Cairo Town Compound, Nasr City Compounds, Nasr City, Cairo",2 bedrooms,2 bathrooms,107 sqm,"1,011,150 EGP"
Apartment,بحديقة خاصة20م للبيع شقه فى موستقبل سيتى بأقل نقدم,"IL Bosco City, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2 bedrooms,2 bathrooms,100 sqm,"170,000 EGP"
Villa,فيلا مستقلة للبيع كمبوند بيفرلي هيلز سعر مميز,"Beverly Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",4 bedrooms,4 bathrooms,800 sqm,"11,000,000 EGP"
Apartment,,"Rhodes, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,195 sqm,"2,601,300 EGP"
Apartment,شقة مميزة للبيع فيو جاردن بنفسج 5 تشطيب الترا لوكس,"Abdel Hameed Gouda Al Sahar St., El Banafseg 5, El Banafseg, New Cairo City, Cairo",3 bedrooms,2 bathrooms,200 sqm,"2,600,000 EGP"
Apartment,للبيع شقف في palm hills new cairo254 متر 0%مقدم,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,5 bathrooms,255 sqm,"5,900,000 EGP"
Apartment,فرصة للبيع بالقرب من نادي الصيد تشطيب الترا سوبر لوكس,"Mosadak St., Dokki, Giza",3 bedrooms,3 bathrooms,215 sqm,"2,600,000 EGP"
Villa,فيلا مميزه جدا للبيع في العاصمه الاداريه,"Al Maqsad, New Capital Compounds, New Capital City, Cairo",4 bedrooms,3 bathrooms,392 sqm,"646,000 EGP"
Apartment,امتلك شقه 190م للبيع ابن الفارض -طنطا استلام فورى,"Ibn Al Farid Street, 1st District, Tanta, Al Gharbeya",3 bedrooms,2 bathrooms,190 sqm,"1,330,000 EGP"
Apartment,شقة ٩٠م لقطة للبيع ب ٦٠٠ الف فقط بميامي الاسكندرية,"Ali Bahgat Al Deriny St., El Asafra Bahary, Asafra, Hay Than El Montazah, Alexandria",2 bedrooms,1 bathroom,90 sqm,"600,000 EGP"
Apartment,Apartment for sale in Water Side El Gouna Garden,"Water Side, Al Gouna, Hurghada, Red Sea",1 bedroom,1 bathroom,67 sqm,"3,300,000 EGP"
Apartment,شقة 120 متر بجاردن 170 متربكيان مبني ارضي واول فقط,"Kayan, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",3 bedrooms,2 bathrooms,120 sqm,"2,900,000 EGP"
Apartment,شقة للبيع في كمبوند Hyde Park بالتجمع الخامس,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,157 sqm,"3,195,000 EGP"
Townhouse,Townhouse+Pool|View Green River|15%dp Over 7 years,"La Verde, New Capital Compounds, New Capital City, Cairo",4 bedrooms,4 bathrooms,284 sqm,"6,850,000 EGP"
Twin House,توينهاوس 404م للبيع بكمبوند بالم هيلز القطامية,"Palm Hills Kattameya, El Katameya Compounds, El Katameya, New Cairo City, Cairo",5 bedrooms,5 bathrooms,404 sqm,Ask for price
Penthouse,روف للبيع بالزمالك يرى النيل والاهرامات,"Bahgat Ali St. (Ebn Al Nabeh), Zamalek, Cairo",4 bedrooms,3 bathrooms,250 sqm,"3,150,000 EGP"
Villa,فيلا مستقله جراند هايتس 6 اكتوبر مساحه داخليه 400م,"Grand Heights, Northern Expansions, 6 October City, Giza",5 bedrooms,8 bathrooms,850 sqm,"9,500,000 EGP"
Penthouse,بينت هاوس بقريه امواج الساحل و موقع مميز و بحري,"Amwaj, Al Alamein, North Coast",2 bedrooms,1 bathroom,108 sqm,"2,800,000 EGP"
Chalet,,"Bella Vento Galala, Al Ain Al Sokhna, Suez",2 bedrooms,2 bathrooms,90 sqm,"3,395,000 EGP"
iVilla,Own Your Villa|Ready to move|12% Over 7 years,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",4 bedrooms,4 bathrooms,260 sqm,"4,000,000 EGP"
Villa,فيلا لقطه فوري عالبحر في #هاسيندا#الساحل_الشمالي,"Hacienda West, Sidi Abdel Rahman, North Coast",4 bedrooms,3 bathrooms,197 sqm,"1,100,000 EGP"
Apartment,شقة للبيع الرحاب أكبر فيو وايد جاردن دور متكرر,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",4 bedrooms,4 bathrooms,293 sqm,"6,500,000 EGP"
Villa,فرصتك لافضل اطلاله عالاجون بمقدم520الف تشطيب كامل,"Jefaira, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,163 sqm,"520,000 EGP"
Penthouse,بينت هاوس بقريه امواج الساحل الشمالي موقع مميز,"Amwaj, Al Alamein, North Coast",4 bedrooms,2 bathrooms,150 sqm,"3,600,000 EGP"
Penthouse,بنتهاوس استلام فورى 170م فى المراسم فيفت سكوير,"Fifth Square, North Investors Area, New Cairo City, Cairo",3 bedrooms,2 bathrooms,170 sqm,"3,700,000 EGP"
Villa,فيلا لقطة 840م بالشويفات بمقدم 50% فقط,"Al Shouyfat St., District 1, The 5th Settlement, New Cairo City, Cairo",7 bedrooms,5 bathrooms,840 sqm,"10,000,000 EGP"
Apartment,للبيع 157م دور ثاني بحري فيو مفتوح التجمع الخامس,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,157 sqm,"1,180,000 EGP"
Apartment,شقتك بالاندلس الجديدة 190متر بتسهيلات حتى 36 شهر,"Al Andalus El Gedida, Al Andalus District, New Cairo City, Cairo",3 bedrooms,3 bathrooms,190 sqm,"1,577,000 EGP"
Apartment,فرصه بمدينتي شقه 165 فيو جاردن واول سكن لقطه للبيع,"Madinaty, Cairo",3 bedrooms,3 bathrooms,165 sqm,Ask for price
Apartment,فرصة شقه1شارع الشيشينى متفرع من طريق كعبيش 190 متر,"Al Shesheini St., Al Tawabek, Faisal, Hay El Haram, Giza",3 bedrooms,2 bathrooms,190 sqm,"650,000 EGP"
Penthouse,بنتهاوس بفيو مول مصر190م اوبن اريا 110م استلم وقسط,"El Motamayez District, Badr City, Cairo",4 bedrooms,2 bathrooms,190 sqm,"780,000 EGP"
Chalet,شالية بموقع مميز وفرش راقي في دبلو ماونتن فيو ساحل,"Mountain View, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,92 sqm,"2,550,000 EGP"
Apartment,اقل سعر متر في صواري يبدأ من17.000 تقسيط 36 شهر,"Sawary, Alexandria Compounds, Alexandria",3 bedrooms,3 bathrooms,148 sqm,"2,812,000 EGP"
Villa,فيلا 250 م ع شارع التسعين الرئيسي بالتقسيط,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,250 sqm,"910,000 EGP"
Chalet,افضل سعر شاليه في ماونتن فيو الساحل لوكيشن ممتاز,"Mountain View, Ras Al Hekma, North Coast",3 bedrooms,2 bathrooms,125 sqm,"2,780,000 EGP"
Villa,فيلا للبيع القطامية جاردنز376م نصف تشطيب بسعر مغر,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",6 bedrooms,4 bathrooms,376 sqm,"5,000,000 EGP"
Townhouse,للبيع تاون هاوس 190م في مراسي بسعر مميز,"Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,190 sqm,"7,225,000 EGP"
Apartment,اقرب استلام بالعاصمه بمقدم 10%,"Scenario, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,180 sqm,"2,400,000 EGP"
Chalet,شالية 125م في ماونتن فيو الساحل مرحلة رودس متشطب,"Mountain View, Ras Al Hekma, North Coast",3 bedrooms,2 bathrooms,125 sqm,"2,300,000 EGP"
Chalet,اقل مقدم في ماونتن فيو الساحل فرصه استلام الصيف,"Mountain View, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,92 sqm,"1,160,000 EGP"
Apartment,بكمبوند ليك فيو شقه 136 متر بسعر مميز تسليم فورى,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,136 sqm,"2,400,000 EGP"
Apartment,شقة إستلام فوري بمقدم 500 الف في Mountain View,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,160 sqm,"490,000 EGP"
Chalet,شاليه بنتهاوس في قرية بلومار الساحل,"Bluemar Wadi Degla, Sidi Abdel Rahman, North Coast",2 bedrooms,2 bathrooms,174 sqm,"2,270,000 EGP"
Chalet,شاليه لوقطه في ماونتين فيو مرحلة رودس ارضي بجنينة,"Mountain View, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,92 sqm,"3,000,000 EGP"
Townhouse,تاون هاوس فاخر للبيع بقطامية ديونز بحديقة خاصة,"Katameya Dunes, El Katameya Compounds, El Katameya, New Cairo City, Cairo",4 bedrooms,4 bathrooms,376 sqm,"13,500,000 EGP"
Villa,فيلا للبيع بمدينتى 6 غرف فيو الجولف نموذج القصور,"Madinaty, Cairo",6 bedrooms,7 bathrooms,"1,150 sqm","22,000,000 EGP"
Apartment,استوديو|90م|810الف ج|ميدتون سكاي|العاصمة الادارية.,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",1 bedroom,1 bathroom,90 sqm,"810,000 EGP"
Villa,#فيلا #استلام_فوري ع المفتاح بمقدم 350 الف تقسيط,"Al Maqsad, New Capital Compounds, New Capital City, Cairo",4 bedrooms,3 bathrooms,387 sqm,"350,000 EGP"
Apartment,شقه 250م استلام الفوري في#بالم_هيلز#التجمع_الخامس,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,250 sqm,"535,000 EGP"
Apartment,في بيت الوطن 6 اكتوبر شقه 215م بمقدم 200 الف,"Bait Al Watan Al Takmely, Northern Expansions, 6 October City, Giza",3 bedrooms,2 bathrooms,215 sqm,"1,400,000 EGP"
Penthouse,بمقدم 150الف استلم فوري بنتهاوس باكبر منتجع متكامل,"Mousa Coast, Ras Sedr, South Sainai",1 bedroom,1 bathroom,68 sqm,"750,000 EGP"
Villa,"تملك فيلا بمقدم 450,000 جنيه بالعاصمه الادارية قسط","IL Bosco, New Capital Compounds, New Capital City, Cairo",4 bedrooms,4 bathrooms,300 sqm,"450,000 EGP"
Villa,فيلا منفصلة للبيع بمدينتي نموذج x تشطيبات خاصة,"Madinaty, Cairo",3 bedrooms,2 bathrooms,323 sqm,"11,000,000 EGP"
Townhouse,تاون هاوس كورنر ماونتن فيو الساحل ساحل مرحله كريت,"Mountain View, Ras Al Hekma, North Coast",3 bedrooms,3 bathrooms,150 sqm,"5,102,000 EGP"
Duplex,دوبلكيس 175م بزمنت وارضى جانبى فورى بالتصالح كامل,"3rd Neighborhood, 5th Area, Shorouk City, Cairo",3 bedrooms,3 bathrooms,175 sqm,"825,000 EGP"
Apartment,شقة للبيع من المالك بمنطقة الأندلس التجمع الخامس,"Al Andalus El Gedida, Al Andalus District, New Cairo City, Cairo",4 bedrooms,3 bathrooms,185 sqm,"1,505,000 EGP"
Apartment,شقة 3 غرف بالقرب من مول العرب بالتقسيط,"Mountain View October Park, 6th District, 6 October City, Giza",3 bedrooms,2 bathrooms,170 sqm,"380,000 EGP"
Apartment,أعلى فترة سداد امتلك شقة عالبحر مباشرة,"New Mansoura, Al Daqahlya",2 bedrooms,2 bathrooms,121 sqm,"1,500,000 EGP"
Villa,تعاقد واستلم فيلتك في العاصمة الادارية الجديدة,"Al Maqsad, New Capital Compounds, New Capital City, Cairo",4 bedrooms,2 bathrooms,382 sqm,"8,000,000 EGP"
Villa,#فيلا جاهزه للمعاينه والاستلام باقل سعر في #التجمع,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,2 bathrooms,300 sqm,"1,100,000 EGP"
Apartment,شقه للبيع اقساط حتي 2030 بدون رسوم تنازل B8,"Madinaty, Cairo",3 bedrooms,3 bathrooms,127 sqm,"1,350,000 EGP"
Apartment,شقة للبيع في كمبوند Dejoya 3 بالعاصمة الادارية,"De Joya, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,172 sqm,"2,735,000 EGP"
Apartment,امتلك شقة 113م بكمبوند سراي بخصم 12% لفترة محدودة.,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2 bedrooms,2 bathrooms,113 sqm,"1,567,017 EGP"
Townhouse,بفيوع #البحر مباشراا بسعر لا يعوض امتلك تاون هاوس,"Mountain View, Ras Al Hekma, North Coast",3 bedrooms,3 bathrooms,170 sqm,"490,000 EGP"
Villa,اسكن فى فيلا فى قلب التجمع بمقدم5%و قسط حتى 8سنوات,"Stei8ht, The 1st Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,240 sqm,"9,000,000 EGP"
Apartment,شقه بسعر التكلفه وبدون عمولات,"El Banafseg Apartment Buildings, El Banafseg, New Cairo City, Cairo",3 bedrooms,3 bathrooms,235 sqm,Ask for price
Penthouse,روف مميز الترا سوبر لوكس بحي الياسمين 8 بسعر لقطة,"El Yasmeen 8, El Yasmeen, New Cairo City, Cairo",3 bedrooms,5 bathrooms,355 sqm,"2,250,000 EGP"
Apartment,شقة للبيع بدون مقدم واستلام فوري وقسط علي10سنين,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,149 sqm,"100,000 EGP"
Penthouse,شاليه بينتهاوس بقريه أمواج الساحل الشمالي,"Amwaj, Al Alamein, North Coast",3 bedrooms,2 bathrooms,164 sqm,"3,350,000 EGP"
Villa,فيلا فوري والمعاينه حالاا في بالم هيلز شامله صيانه,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,265 sqm,"6,500,000 EGP"
Apartment,شقة 190م أرضي بحديقة خلف مول العرب مقدم 200 الف,"Bait Al Watan Al Takmely, Northern Expansions, 6 October City, Giza",3 bedrooms,3 bathrooms,190 sqm,"1,387,000 EGP"
Apartment,,"Rhodes, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,206 sqm,"2,150,640 EGP"
Duplex,امتلك دوبليكس 400م في بيت الوطن وقسط ع 100 شهر,"Bait Al Watan Al Takmely, Northern Expansions, 6 October City, Giza",4 bedrooms,3 bathrooms,415 sqm,"2,200,000 EGP"
Apartment,شقه للبيع بجليم فيو علي قصر المرغني .,"Abdel Salam Aref St., Glim, Hay Sharq, Alexandria",4 bedrooms,3 bathrooms,269 sqm,"4,500,000 EGP"
Townhouse,فيلا بالتقسيط في هايد بارك التجمع الخامس,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,250 sqm,"850,000 EGP"
Apartment,قسط علي 10 سنوات في حي صواري الجديد,"Sawary, Alexandria Compounds, Alexandria",3 bedrooms,2 bathrooms,177 sqm,"3,390,000 EGP"
Chalet,للبيع شالية مميز أستلام فوري كامل التشطيب بالفرش,"La Luna, Al Ain Al Sokhna, Suez",1 bedroom,1 bathroom,60 sqm,"956,000 EGP"
Chalet,,"Bella Vento Galala, Al Ain Al Sokhna, Suez",3 bedrooms,2 bathrooms,150 sqm,"4,635,000 EGP"
Villa,فيلا للبيع فى التجمع الخامس النرجس فيلات,"Al Narges 2, Al Narges, New Cairo City, Cairo",8 bedrooms,8 bathrooms,"2,500 sqm","35,000,000 EGP"
Apartment,"بقسط على7 سنوات,شقه استلام فورى أرخص من سعر السوق","Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",3 bedrooms,3 bathrooms,165 sqm,"360,000 EGP"
Penthouse,بنتهاوس 232م للبيع في اميز كمبوند في مدينة الشروق,"Granda Life, El Shorouk Compounds, Shorouk City, Cairo",4 bedrooms,3 bathrooms,232 sqm,"3,266,957 EGP"
Chalet,"شاليهك في الساحل الشمالي بمقدم 280,000","Golden Resort, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,106 sqm,"710,200 EGP"
Villa,بمقدم20% فى قلب زايد لاول مره فيلتك كاملة التشطيب,"Atrio, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",5 bedrooms,4 bathrooms,343 sqm,Ask for price
Apartment,شقة 300 م للبيع فى قلب روكسى مصر الجديدة,"Botros Ghaly St., Roxy, Heliopolis - Masr El Gedida, Cairo",4 bedrooms,3 bathrooms,300 sqm,"4,250,000 EGP"
Villa,فيلا للبيع 757م بكمبوند ليك فيو متشطبة بالكامل,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6 bedrooms,6 bathrooms,757 sqm,Ask for price
Villa,#فيلا بسعر مفاجاه في لافيستا #العاصمة_الادارية,"La Vista City, New Capital Compounds, New Capital City, Cairo",4 bedrooms,3 bathrooms,230 sqm,"777,000 EGP"
Villa,فيلا للبيع استلام فوري في فيليت باقساط 6 سنين !!!,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6 bedrooms,5 bathrooms,724 sqm,"33,000,000 EGP"
Apartment,Mountain View iCity Octoberشقة للبيع تقسيط على9 سن,"Mountain View iCity October, 6 October Compounds, 6 October City, Giza",3 bedrooms,2 bathrooms,170 sqm,"260,000 EGP"
Apartment,Mountain View iCity Octoberشقة للبيع تقسيط على9 سن,"Mountain View iCity October, 6 October Compounds, 6 October City, Giza",3 bedrooms,2 bathrooms,170 sqm,"260,000 EGP"
Chalet,استلم فوراوحدة فندقىة للبيع 72م - بمشروع فيو أكوا,"Lillyland Beach Club Resort, Hurghada Resorts, Hurghada, Red Sea",1 bedroom,1 bathroom,72 sqm,"1,030,000 EGP"
Penthouse,بنتهاوس للبيع من المالك بدون وسطاء فورى بالعدادات,"District 300, Northern Expansions, 6 October City, Giza",5 bedrooms,2 bathrooms,375 sqm,"1,300,000 EGP"
Apartment,شقة للبيع في بيت الوطن التجمع الخامس بالتقسيط,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,148 sqm,"1,230,000 EGP"
Duplex,Unique Garden Duplex for Sale Hyde Park New Cairo,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,4 bathrooms,244 sqm,"4,960,000 EGP"
Villa,فيلا بمارينا اول صف بحر موقع مميز بسعر مغري,"Marina 2, Marina, Al Alamein, North Coast",4 bedrooms,3 bathrooms,"1,000 sqm","8,000,000 EGP"
Chalet,شاليه للبيع55م في سيدي عبدالرحمن تقسيط حتي 8 سنوات,"Agora, Sidi Abdel Rahman, North Coast",1 bedroom,1 bathroom,55 sqm,"715,000 EGP"
Apartment,شقتك استلام فوري بكمباوند كينج مريوط,"Cairo Borg Al Arab Desert Road, King Mariout, Hay Al Amereyah, Alexandria",3 bedrooms,2 bathrooms,165 sqm,"1,350,000 EGP"
Apartment,Roof Villa Fully Finished with ACs+Kitchen|5%-10y,"Trio Villas, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,172 sqm,Ask for price
Villa,فرصة استثـمارية Twin House بمـدينتي بسـعر لقـطه,"Madinaty, Cairo",3 bedrooms,3 bathrooms,276 sqm,"7,000,000 EGP"
Townhouse,#تاون_هاوس بفيوع النهر الاخضر #العاصمة_الادارية,"IL Bosco City, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",4 bedrooms,3 bathrooms,240 sqm,"599,000 EGP"
Townhouse,فيلا في كمبوند تاج سيتي بالقسط علي 8 سنوات,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,145 sqm,"4,200,000 EGP"
Duplex,ارخص دوبلكس بمارينا حديقه كبيره ناصيه سعر مميز جدا,"Marina 1, Marina, Al Alamein, North Coast",3 bedrooms,2 bathrooms,450 sqm,"3,400,000 EGP"
Penthouse,بنتهاوس للبيع 235م بكمبوند آي سيتي شامل النادي,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,235 sqm,Ask for price
Apartment,Fully finished 2 bedrooms apt in G Cribs El gouna,"G Cribs, Al Gouna, Hurghada, Red Sea",2 bedrooms,2 bathrooms,110 sqm,"4,816,000 EGP"
Apartment,شقة للبيع في بيت الوطن التجمع الخامس 182م بالتقسيط,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,182 sqm,"1,600,000 EGP"
Chalet,,"Retan, Sidi Abdel Rahman, North Coast",2 bedrooms,1 bathroom,65 sqm,"1,848,000 EGP"
Apartment,شقة 152م من المالك و 5 دقائق للعاصمة الأدارية,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,152 sqm,"1,048,800 EGP"
Villa,فيلا بالتقسيط تشطيب الترا سوبر لوكس فيد المراسم,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,252 sqm,"1,000,000 EGP"
Apartment,استلم شقتك فى كمبوند اكاسيا بمقدم 15%,"Acacia, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,211 sqm,"4,548,000 EGP"
Villa,للبيع بمراسي الساحل الشمالي فيلا مستقلة على لاجون,"Marassi, Sidi Abdel Rahman, North Coast",5 bedrooms,5 bathrooms,400 sqm,"25,000,000 EGP"
